Chem,220,223,226,229,232,235,238,241,244,247,250,253,256,259,262,265,268,271,274,277,280,283,286,289,292,295,298,301,304,307,310,313,316,319,322,325,328,331,334,337,340,343,346,349,352,355,358,361,364,367,370,373,376,379,382,385,388,391,394,397,400,403,406,409,412,415,418,421,424,427,430,433,436,439,442,445,448,451,454,457,460,463,466,469,472,475,478,481,484,487,490,493,496,499,502,505,508,511,514,517,520,523,526,529,532,535,538,541,544,547,550,553,556,559,562,565,568,571,574,577,580,583,586,589,592,595,598,601,604,607,610,613,616,619,622,625,628,631,634,637,640,643,646,649,652,655,658,661,664,667,670,673,676,679,682,685,688,691,694,697,700,703,706,709,712,715,718,721,724,727,730,733,736,739,742,745,748
blank,0.27,0.427,0.483,1.057,1.287,1.332,1.197,0.857,0.638,0.489,0.477,0.548,0.691,0.941,1.122,1.261,1.443,1.477,1.381,1.222,0.739,0.299,0.096,0.037,0.018,0.013,0.011,0.011,0.01,0.01,0.01,0.009,0.01,0.008,0.007,0.007,0.006,0.007,0.006,0.006,0.006,0.005,0.006,0.004,0.006,0.006,0.007,0.007,0.006,0.005,0.006,0.007,0.007,0.006,0.005,0.006,0.008,0.006,0.006,0.008,0.005,0.006,0.006,0.006,0.008,0.006,0.005,0.004,0.008,0.008,0.009,0.004,0.004,0.008,0.005,0.005,0.007,0.007,0.008,0.006,0.004,0.008,0.008,0.009,0.006,0.006,0.005,0.004,0.008,0.01,0.008,0.008,0.01,0.009,0.007,0.004,0.003,0.004,0.007,0.006,0.006,0.007,0.005,0.004,0.008,0.006,0.008,0.005,0.006,0.004,0.001,0.003,0.005,0.004,0.006,0.009,0.004,0.003,0.004,0.006,0.004,0.009,0.008,0.004,0.002,0,0.004,0.007,0.006,0.001,0.003,0.008,0.007,0.009,0.007,0.009,0.006,0.006,0.006,0.009,0.01,0.002,0.002,0.007,0.005,0.006,0.006,0.006,0.006,0.01,0.014,0.009,0.005,0.005,0.008,0.007,0.006,0.005,0.009,0.007,0.006,0.005,0.005,0.004,0.005,0.006,0.002,-0.001,0.002,0.005,0.009,0.004,0.005,0.008,0.007,0.005,-0.001
blank,0.096,0.092,0.095,0.089,0.078,0.059,0.045,0.033,0.026,0.016,0.011,0.005,0.004,0.001,0,-0.002,-0.002,-0.005,-0.004,-0.004,-0.004,-0.003,-0.001,-0.003,-0.002,-0.002,-0.001,-0.002,0,0,0,0,0,0.001,0.001,0,0,0.001,0.001,-0.001,0.001,0,-0.001,0.001,0.002,0,-0.001,0,0,0,0.002,0.002,0.002,0.001,0.001,0.002,-0.001,0.001,0.001,0,0.001,-0.001,0.002,0.001,0,0.002,0.002,0.003,0,0.001,0,0.001,0.002,0.001,0,0,0,0.001,0.001,0.004,0.003,0.002,0.002,0.002,0.003,0.003,0,0.002,0.001,0.002,0.001,0.001,0.004,0.002,0.003,0.003,0.002,0.004,0.006,0.002,-0.001,0.004,0.001,0,0.004,0.005,0.002,-0.001,0.003,0.004,0.003,0.003,0.003,0,0,0.001,0.005,0.002,0.003,0.001,0.003,0.003,0.004,0.004,0.005,0.008,0.005,0.003,0.003,0.003,0.001,0.002,0.002,0.005,0.005,0.004,0.003,0.004,0.004,0.004,0.006,0.005,0.006,0.007,0.003,0.004,0.006,0.001,0,0.001,0.006,0.007,0.002,0.002,0.006,0.005,0.004,0.003,0,0.003,0.004,0.005,0.003,0.002,-0.001,0.003,0.006,0.006,0.004,0.003,0.003,0.006,0.007,0.008,0.009,0.009,0.009
blank,0.126,0.109,0.112,0.104,0.093,0.074,0.061,0.047,0.038,0.027,0.022,0.015,0.013,0.01,0.009,0.007,0.007,0.006,0.007,0.007,0.008,0.009,0.009,0.007,0.008,0.009,0.009,0.008,0.009,0.007,0.008,0.008,0.007,0.008,0.007,0.006,0.007,0.006,0.006,0.005,0.005,0.005,0.005,0.007,0.007,0.006,0.006,0.007,0.006,0.006,0.007,0.008,0.007,0.007,0.006,0.005,0.004,0.006,0.008,0.005,0.004,0.003,0.006,0.005,0.004,0.006,0.007,0.007,0.004,0.005,0.003,0.006,0.007,0.006,0.005,0.004,0.002,0.003,0.005,0.008,0.006,0.004,0.006,0.006,0.006,0.005,0.004,0.006,0.003,0.005,0.004,0.004,0.008,0.007,0.007,0.006,0.006,0.007,0.01,0.009,0.006,0.01,0.006,0.006,0.008,0.01,0.006,0.005,0.008,0.008,0.006,0.006,0.009,0.008,0.006,0.006,0.01,0.005,0.008,0.007,0.009,0.009,0.011,0.01,0.013,0.015,0.009,0.007,0.009,0.008,0.005,0.004,0.004,0.009,0.005,0.004,0.005,0.003,0.003,0.004,0.007,0.004,0.007,0.009,0.006,0.007,0.01,0.003,-0.001,0,0.01,0.005,0.004,0.005,0.007,0.006,0.006,0.008,0.004,0.005,0.007,0.005,0.005,0.001,-0.001,0.002,0.005,0.002,0.002,0.003,0.004,0.008,0.009,0.009,0.011,0.016,0.014
blank,0.116,0.11,0.102,0.097,0.087,0.069,0.053,0.04,0.032,0.023,0.018,0.012,0.01,0.008,0.005,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.005,0.003,0.003,0.004,0.004,0.003,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.003,0.003,0.004,0.003,0.002,0.003,0.001,0.001,0.002,0.003,0.005,0.004,0.004,0.004,0.001,0,0.001,0.003,0.002,0.001,0.001,0.003,0.002,0,0.004,0.006,0.005,0,0.001,-0.001,0.003,0.003,0.002,0.002,0,0.001,0.002,0.003,0.005,0.004,0.002,0.004,0.004,0.005,0.003,0.002,0.003,0.002,0,0.002,0.003,0.005,0.004,0.004,0.002,0.002,0.004,0.006,0.004,0.002,0.005,0.003,0.003,0.006,0.007,0.004,0,0.002,0.001,0.002,0.004,0.007,0.003,0.003,0.003,0.008,0.001,0,0.002,0.003,0.001,0.002,0,0.003,0.006,0.001,-0.001,0.001,0.004,0.004,0.001,0,0.005,0.004,0.003,0.003,0.002,0.002,0.001,0.005,0.004,0.003,0.005,0.002,0.004,0.006,0.003,0,-0.001,0.004,0.003,0.001,0.004,0.006,0.006,0.003,0.006,0.001,-0.001,0.003,0.004,0.004,0.002,0,-0.001,0.004,0.004,0,0.001,0.004,0.007,0.007,0.005,0.011,0.01,0.014
rna,0.135,0.128,0.107,0.098,0.092,0.087,0.09,0.095,0.103,0.115,0.121,0.126,0.13,0.132,0.131,0.121,0.113,0.101,0.088,0.075,0.062,0.05,0.039,0.031,0.023,0.016,0.011,0.009,0.008,0.007,0.007,0.006,0.005,0.005,0.004,0.004,0.002,0.003,0.004,0.004,0.004,0.003,0.002,0.003,0.004,0.003,0,0.002,0.002,0.002,0.004,0.005,0.004,0.004,0.002,0.002,0.004,0.003,0.002,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.001,0.002,0.002,0.001,0,0.002,0.002,0.002,0.001,-0.001,0.001,0.002,0.002,0.002,0.003,0.002,0,0.002,0.002,0.003,0.003,0,0.002,0.002,0.002,0.003,0.004,0.004,0.002,0.004,0.004,0.006,0.008,0.004,0.001,0.002,0,0.004,0.002,0,0.003,0.004,0.003,0.005,0.003,0.004,0.003,0.001,0.004,0.001,0.003,0.003,0.001,0.003,0.003,0.003,0.003,0.003,0.005,0.003,0.003,0.003,0.004,0.004,0.003,0.002,0.004,0.004,0.002,0.002,0.007,0.004,0.007,0.007,0.004,0.006,0.006,0.003,0.002,0.002,0.003,0.001,0,0.002,0.005,0.007,0.008,0.006,0.003,0.002,0.006,0.005,0.002,0.005,0.004,0.003,0.009,0.006,0.006,0.006,0.004,0.005,0.002,0.004,0.003,0.003,0.006,0.003,0.004,0.007
rna,0.146,0.142,0.127,0.116,0.11,0.107,0.106,0.113,0.12,0.134,0.139,0.143,0.146,0.15,0.149,0.136,0.128,0.117,0.106,0.091,0.077,0.066,0.053,0.044,0.037,0.03,0.026,0.023,0.021,0.018,0.018,0.016,0.017,0.016,0.015,0.014,0.013,0.011,0.012,0.013,0.012,0.011,0.012,0.012,0.012,0.012,0.01,0.01,0.01,0.012,0.012,0.012,0.01,0.011,0.009,0.01,0.011,0.01,0.009,0.01,0.009,0.01,0.01,0.008,0.01,0.011,0.011,0.009,0.008,0.01,0.008,0.009,0.009,0.009,0.011,0.008,0.007,0.008,0.008,0.007,0.008,0.01,0.006,0.004,0.006,0.003,0.006,0.006,0.005,0.009,0.011,0.007,0.006,0.007,0.007,0.003,0.004,0.007,0.007,0.003,0.005,0.004,0.004,0.006,0.008,0.005,0.004,0.009,0.011,0.009,0.005,0.008,0.008,0.004,0.003,0.003,-0.003,0.002,0.007,0.002,0.002,0.005,0.006,0.013,0.013,0.011,0.01,0.01,0.008,0.002,0.003,0.002,0,0.002,0.001,0.003,0.002,0.005,0,0.002,0.005,0.001,0.004,0.004,0.002,0.008,0.008,0.005,-0.002,0,0.002,0.007,0.006,0.011,0.006,0.001,0.002,0.006,0.01,0.004,0.008,0.009,0.009,0.018,0.015,0.007,0.008,0.01,0.014,0.011,0.012,0.004,0.006,0.01,0.006,0.004,0.008
rna,0.12,0.117,0.094,0.091,0.086,0.083,0.086,0.092,0.1,0.113,0.118,0.125,0.129,0.132,0.13,0.119,0.111,0.098,0.086,0.073,0.059,0.047,0.035,0.027,0.019,0.01,0.006,0.004,0.004,0.002,0.003,0.004,0.002,0.002,0.002,0.001,0,0.001,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0,-0.001,0,0.002,0.004,0.005,0.002,0.003,0.001,0.002,0.003,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0,0,0.002,0,0,0.002,0.001,0.003,0,-0.001,-0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.002,0,0.001,0.002,-0.002,0,0.001,0.002,0.001,0.001,0.003,0.002,0.002,0.003,0.004,0.004,0.003,0.002,0.001,0.001,0.004,0.002,0,0.002,0.002,0.003,0.002,0.003,0.004,0.004,0.003,0.003,-0.001,0,0.002,0,0.003,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.003,0.005,0.004,0.003,0.002,0.003,0.003,0.004,0.003,0.008,0.003,0.004,0.005,0.003,0.004,0.004,-0.001,0,-0.001,0.003,0.001,0,0.001,0.003,0.003,0.006,0.003,0.001,0.002,0.004,0.006,0.004,0.004,0.002,0.003,0.008,0.006,0.004,0.004,0.002,0.005,0.005,0.003,0.001,0.002,0.002,0,0.005,0.005
rna,0.08,0.067,0.054,0.046,0.043,0.041,0.042,0.043,0.044,0.05,0.052,0.054,0.055,0.055,0.055,0.05,0.047,0.041,0.035,0.03,0.023,0.018,0.013,0.011,0.008,0.004,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.002,0.004,0.003,0.004,0.004,0.003,0.005,0.006,0.005,0.002,0.003,0.002,0.004,0.005,0.006,0.003,0.004,0.003,0.004,0.006,0.004,0.003,0.004,0.003,0.004,0.003,0.004,0.003,0.005,0.003,0.002,0.002,0.003,0.001,0.002,0.004,0.003,0.004,0.003,0,0.001,0.003,0.001,0.005,0.005,0.002,0.003,0.003,0.003,0.005,0.005,-0.001,0.005,0.004,0.003,0.003,0.005,0.008,0.006,0.007,0.009,0.01,0.01,0.006,0.002,0.004,0.002,0.004,0.003,0.001,0.003,0.005,0.006,0.005,0.004,0.005,0.007,0.006,0.007,0.001,0.003,0.004,0.005,0.01,0.007,0.005,0.007,0.007,0.009,0.006,0.004,0.005,0.007,0.008,0.01,0.004,0.003,0.005,0.004,0.001,0.011,0.009,0.009,0.01,0.007,0.006,0.006,0,0.002,0.001,0.003,0.002,-0.002,0.002,0.006,0.009,0.012,0.01,0.006,0.004,0.01,0.009,0.004,0.005,0.007,0.008,0.012,0.01,0.007,0.012,0.01,0.009,0.007,0.008,0.002,0.001,0.004,0.002,0.006,0.009
rna,0.09,0.074,0.055,0.048,0.045,0.042,0.043,0.044,0.046,0.052,0.053,0.056,0.056,0.057,0.057,0.052,0.049,0.043,0.037,0.032,0.026,0.022,0.017,0.014,0.011,0.007,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.004,0.004,0.004,0.006,0.005,0.005,0.005,0.005,0.007,0.007,0.007,0.004,0.004,0.003,0.005,0.006,0.006,0.005,0.006,0.005,0.006,0.006,0.005,0.005,0.004,0.004,0.004,0.005,0.006,0.006,0.005,0.004,0.004,0.004,0.004,0.001,0.002,0.005,0.004,0.005,0.004,0.004,0.003,0.004,0.003,0.006,0.006,0.002,0.004,0.005,0.004,0.006,0.005,0.002,0.007,0.005,0.004,0.003,0.004,0.007,0.005,0.006,0.008,0.01,0.01,0.005,0.003,0.005,0.003,0.006,0.003,0.001,0.003,0.006,0.008,0.006,0.005,0.005,0.008,0.006,0.007,0.002,0.003,0.005,0.005,0.01,0.007,0.004,0.008,0.008,0.007,0.005,0.003,0.004,0.006,0.008,0.007,0.005,0.005,0.007,0.005,0.003,0.011,0.007,0.007,0.01,0.007,0.007,0.007,0.002,0.003,0.002,0.004,0.001,-0.002,0.001,0.007,0.012,0.012,0.009,0.004,0.003,0.009,0.009,0.006,0.007,0.005,0.008,0.014,0.011,0.006,0.007,0.006,0.012,0.011,0.01,0.006,0.004,0.008,0.005,0.011,0.01
rna,0.314,0.243,0.103,0.131,0.133,0.12,0.124,0.117,0.13,0.129,0.131,0.13,0.13,0.126,0.128,0.118,0.112,0.106,0.099,0.088,0.083,0.081,0.071,0.062,0.055,0.053,0.055,0.056,0.057,0.054,0.05,0.049,0.047,0.046,0.047,0.052,0.042,0.045,0.047,0.042,0.043,0.047,0.046,0.044,0.044,0.046,0.043,0.043,0.041,0.042,0.043,0.044,0.045,0.042,0.04,0.039,0.039,0.044,0.05,0.047,0.048,0.045,0.041,0.036,0.038,0.031,0.033,0.037,0.04,0.041,0.035,0.034,0.038,0.039,0.032,0.032,0.031,0.03,0.034,0.037,0.051,0.041,0.027,0.03,0.028,0.027,0.024,0.031,0.031,0.023,0.025,0.03,0.033,0.034,0.025,0.019,0.024,0.024,0.023,0.026,0.029,0.028,0.022,0.024,0.027,0.027,0.026,0.033,0.026,0.027,0.02,0.017,0.017,0.022,0.022,0.022,0.017,0.032,0.033,0.017,0.016,0.017,0.021,0.025,0.021,0.028,0.028,0.02,0.026,0.032,0.04,0.025,0.01,0.022,0.035,0.034,0.027,0.031,0.018,0.017,0.022,0.009,0.014,0.014,-0.001,0.015,0.024,0.005,0.005,0.013,0.019,0.021,0.015,0.025,0.012,0.01,-0.002,-0.002,0.02,0.029,0.016,0.023,0.031,0.038,0.034,0.03,0.02,0.026,0.02,0.032,0.036,0.009,0.004,0.015,0.017,0.017,0.024
rna,0.058,0.055,0.039,0.032,0.031,0.03,0.028,0.028,0.029,0.031,0.03,0.032,0.032,0.032,0.032,0.029,0.028,0.025,0.021,0.018,0.015,0.014,0.011,0.008,0.006,0.006,0.006,0.004,0.003,0.003,0.004,0.003,0.004,0.005,0.005,0.004,0.004,0.004,0.005,0.004,0.005,0.006,0.005,0.006,0.007,0.006,0.004,0.006,0.005,0.006,0.006,0.006,0.005,0.006,0.005,0.005,0.007,0.005,0.005,0.005,0.004,0.006,0.005,0.005,0.005,0.006,0.004,0.004,0.005,0.005,0.002,0.003,0.005,0.006,0.004,0.005,0.004,0.003,0.005,0.003,0.007,0.007,0.004,0.004,0.006,0.005,0.006,0.006,0.004,0.008,0.007,0.006,0.004,0.006,0.009,0.006,0.008,0.011,0.012,0.008,0.006,0.003,0.006,0.007,0.009,0.006,0.004,0.005,0.007,0.01,0.008,0.006,0.005,0.009,0.007,0.006,0.002,0.004,0.007,0.008,0.013,0.007,0.006,0.01,0.009,0.012,0.008,0.003,0.005,0.009,0.011,0.01,0.005,0.005,0.008,0.007,0.004,0.011,0.007,0.012,0.011,0.01,0.011,0.009,0.005,0.008,0.006,0.009,0.002,-0.002,0.003,0.01,0.016,0.018,0.015,0.007,0.007,0.014,0.012,0.009,0.009,0.013,0.011,0.015,0.012,0.012,0.014,0.012,0.011,0.01,0.012,0.009,0.003,0.01,0.008,0.012,0.013
rna,0.06,0.05,0.044,0.035,0.034,0.033,0.033,0.031,0.032,0.034,0.033,0.034,0.035,0.034,0.034,0.032,0.03,0.028,0.024,0.021,0.019,0.017,0.014,0.013,0.011,0.01,0.009,0.009,0.008,0.006,0.007,0.006,0.008,0.008,0.007,0.007,0.006,0.006,0.008,0.007,0.007,0.007,0.007,0.008,0.009,0.008,0.007,0.008,0.006,0.008,0.008,0.008,0.006,0.008,0.006,0.007,0.008,0.007,0.006,0.006,0.006,0.007,0.006,0.007,0.006,0.008,0.005,0.004,0.005,0.005,0.005,0.004,0.006,0.006,0.005,0.005,0.004,0.003,0.005,0.004,0.007,0.007,0.003,0.004,0.005,0.005,0.007,0.007,0.003,0.009,0.005,0.005,0.005,0.006,0.009,0.007,0.008,0.011,0.012,0.01,0.007,0.004,0.007,0.004,0.007,0.005,0.004,0.004,0.007,0.008,0.007,0.006,0.006,0.008,0.006,0.008,0.003,0.004,0.006,0.007,0.012,0.009,0.006,0.009,0.008,0.011,0.007,0.004,0.006,0.009,0.009,0.009,0.004,0.004,0.006,0.005,0.005,0.012,0.009,0.01,0.011,0.008,0.009,0.009,0.002,0.003,0.003,0.008,0.004,-0.002,0.001,0.007,0.012,0.016,0.01,0.004,0.005,0.013,0.012,0.009,0.007,0.008,0.01,0.016,0.01,0.008,0.011,0.011,0.012,0.008,0.008,0.004,0.003,0.008,0.005,0.011,0.013
rna,0.072,0.053,0.047,0.038,0.036,0.033,0.033,0.033,0.033,0.034,0.034,0.036,0.035,0.034,0.034,0.032,0.031,0.028,0.025,0.022,0.018,0.017,0.014,0.013,0.012,0.01,0.009,0.008,0.008,0.006,0.007,0.005,0.006,0.006,0.007,0.007,0.005,0.005,0.007,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.007,0.007,0.005,0.006,0.007,0.007,0.006,0.007,0.005,0.007,0.008,0.006,0.005,0.005,0.004,0.006,0.005,0.006,0.006,0.007,0.005,0.005,0.004,0.005,0.004,0.003,0.006,0.005,0.006,0.005,0.004,0.001,0.004,0.004,0.006,0.006,0.003,0.003,0.005,0.004,0.006,0.005,0.001,0.007,0.005,0.004,0.003,0.005,0.008,0.007,0.007,0.009,0.011,0.009,0.006,0.003,0.005,0.005,0.008,0.005,0.003,0.003,0.005,0.007,0.005,0.005,0.005,0.007,0.007,0.006,0.003,0.004,0.004,0.004,0.01,0.007,0.004,0.008,0.008,0.009,0.005,0.004,0.006,0.007,0.008,0.008,0.005,0.005,0.005,0.005,0.003,0.011,0.007,0.008,0.01,0.006,0.006,0.007,0,0.003,0.002,0.005,0.002,-0.002,0.002,0.007,0.01,0.013,0.008,0.004,0.004,0.01,0.011,0.006,0.005,0.006,0.007,0.013,0.009,0.006,0.01,0.006,0.01,0.007,0.008,0.003,0,0.006,0.003,0.01,0.009
rna,0.074,0.063,0.047,0.037,0.034,0.03,0.026,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.021,0.02,0.018,0.015,0.014,0.011,0.011,0.009,0.009,0.007,0.006,0.006,0.005,0.004,0.005,0.005,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.006,0.005,0.005,0.005,0.004,0.005,0.007,0.007,0.005,0.005,0.004,0.006,0.006,0.007,0.004,0.006,0.005,0.005,0.006,0.005,0.004,0.004,0.004,0.006,0.004,0.005,0.005,0.006,0.004,0.003,0.004,0.004,0.002,0.003,0.005,0.003,0.005,0.005,0.003,0.001,0.003,0.003,0.007,0.005,0.002,0.003,0.004,0.003,0.006,0.005,0.001,0.007,0.005,0.004,0.002,0.005,0.009,0.005,0.006,0.01,0.01,0.009,0.005,0.002,0.004,0.004,0.008,0.005,0.003,0.004,0.005,0.006,0.006,0.006,0.006,0.007,0.006,0.007,0.001,0.003,0.003,0.003,0.01,0.007,0.006,0.009,0.009,0.01,0.006,0.004,0.006,0.007,0.009,0.009,0.005,0.003,0.004,0.004,0.002,0.011,0.008,0.009,0.011,0.005,0.006,0.007,0,0.003,0.001,0.005,0.002,-0.002,0.002,0.006,0.011,0.012,0.009,0.004,0.004,0.01,0.012,0.007,0.004,0.004,0.006,0.012,0.01,0.008,0.01,0.01,0.01,0.007,0.007,0.003,0.001,0.006,0.001,0.009,0.01
rna,0.081,0.064,0.052,0.039,0.032,0.027,0.026,0.022,0.022,0.023,0.022,0.023,0.023,0.022,0.021,0.019,0.018,0.015,0.013,0.011,0.009,0.006,0.005,0.005,0.004,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.005,0.003,0.002,0.002,0.005,0.005,0.005,0.003,0.005,0.004,0.005,0.005,0.004,0.004,0.003,0.002,0.004,0.003,0.004,0.004,0.004,0.004,0.003,0.002,0.003,0.001,0.002,0.004,0.003,0.004,0.003,0.002,0,0.002,0.002,0.006,0.005,0.002,0.003,0.004,0.003,0.005,0.004,0,0.005,0.004,0.003,0.002,0.004,0.008,0.005,0.006,0.009,0.01,0.008,0.004,0.002,0.004,0.003,0.005,0.003,0.001,0.001,0.003,0.006,0.004,0.004,0.004,0.007,0.006,0.006,0.001,0.002,0.002,0.003,0.01,0.007,0.005,0.008,0.007,0.008,0.005,0.004,0.003,0.003,0.007,0.008,0.004,0.004,0.004,0.003,0.001,0.01,0.008,0.008,0.009,0.005,0.005,0.005,-0.001,0.002,0.001,0.004,0.001,-0.001,0.002,0.006,0.01,0.01,0.006,0.003,0.004,0.009,0.009,0.006,0.003,0.004,0.007,0.013,0.01,0.007,0.009,0.007,0.009,0.008,0.009,0.006,0.002,0.004,0.004,0.009,0.009
rna,0.087,0.064,0.051,0.039,0.036,0.031,0.029,0.026,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.022,0.021,0.019,0.016,0.016,0.013,0.012,0.011,0.01,0.01,0.008,0.008,0.007,0.006,0.005,0.006,0.006,0.005,0.005,0.006,0.006,0.005,0.005,0.006,0.006,0.006,0.006,0.005,0.006,0.007,0.008,0.006,0.006,0.005,0.006,0.007,0.007,0.006,0.007,0.005,0.007,0.008,0.006,0.006,0.005,0.004,0.004,0.005,0.006,0.006,0.006,0.004,0.004,0.004,0.004,0.002,0.003,0.006,0.004,0.005,0.004,0.004,0.002,0.004,0.003,0.008,0.007,0.004,0.003,0.005,0.003,0.005,0.005,0.001,0.006,0.005,0.004,0.003,0.005,0.007,0.005,0.007,0.01,0.01,0.009,0.005,0.003,0.005,0.005,0.008,0.004,0.002,0.004,0.006,0.006,0.004,0.005,0.005,0.006,0.005,0.007,0.002,0.004,0.004,0.001,0.009,0.007,0.003,0.007,0.007,0.007,0.006,0.005,0.004,0.004,0.006,0.008,0.005,0.004,0.005,0.003,0.002,0.01,0.007,0.007,0.008,0.003,0.005,0.007,-0.002,0.001,0.002,0.005,0.003,0,0.003,0.008,0.011,0.012,0.007,0.003,0.004,0.008,0.01,0.006,0.003,0.001,0.005,0.012,0.009,0.007,0.008,0.006,0.007,0.009,0.008,0.005,0.001,0.006,0.001,0.009,0.007
rna,0.101,0.08,0.052,0.04,0.035,0.028,0.028,0.026,0.026,0.025,0.024,0.024,0.022,0.021,0.021,0.019,0.019,0.016,0.014,0.014,0.012,0.011,0.01,0.01,0.009,0.008,0.008,0.008,0.008,0.007,0.006,0.006,0.006,0.007,0.006,0.005,0.004,0.005,0.006,0.005,0.005,0.005,0.004,0.006,0.006,0.007,0.005,0.005,0.004,0.005,0.006,0.006,0.005,0.006,0.005,0.005,0.006,0.004,0.004,0.003,0.003,0.004,0.004,0.005,0.004,0.005,0.003,0.004,0.003,0.003,0.002,0.002,0.004,0.004,0.005,0.003,0.002,0,0.003,0.002,0.005,0.006,0.002,0.003,0.005,0.003,0.004,0.004,0,0.005,0.003,0.003,0.002,0.004,0.006,0.005,0.006,0.009,0.01,0.008,0.004,0.002,0.003,0.002,0.006,0.004,0.001,0.002,0.004,0.005,0.004,0.003,0.004,0.006,0.005,0.005,0.001,0.002,0.003,0.003,0.009,0.006,0.003,0.007,0.007,0.007,0.005,0.003,0.004,0.004,0.007,0.007,0.003,0.004,0.005,0.004,0.001,0.01,0.007,0.007,0.008,0.005,0.004,0.005,-0.001,0,0,0.004,0.002,-0.001,0.002,0.007,0.009,0.011,0.006,0.002,0.005,0.009,0.009,0.006,0.004,0.004,0.005,0.012,0.01,0.007,0.006,0.005,0.009,0.007,0.006,0.004,0,0.005,0.003,0.008,0.007
rna,0.096,0.076,0.054,0.037,0.035,0.03,0.028,0.026,0.025,0.025,0.024,0.022,0.022,0.022,0.021,0.019,0.02,0.017,0.014,0.013,0.011,0.01,0.009,0.01,0.009,0.007,0.008,0.009,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.004,0.004,0.006,0.005,0.005,0.005,0.004,0.006,0.007,0.008,0.005,0.004,0.004,0.006,0.007,0.007,0.005,0.007,0.005,0.005,0.006,0.004,0.003,0.004,0.003,0.005,0.005,0.005,0.006,0.005,0.003,0.004,0.003,0.004,0.002,0.002,0.004,0.004,0.004,0.004,0.001,0,0.005,0.004,0.005,0.004,0.001,0.003,0.006,0.003,0.005,0.005,0,0.004,0.003,0.003,0.004,0.005,0.007,0.005,0.005,0.009,0.009,0.008,0.005,0.001,0.003,0.003,0.009,0.006,0.003,0.002,0.003,0.004,0.005,0.005,0.007,0.008,0.007,0.006,0.002,0.002,0.003,0.001,0.007,0.007,0.006,0.007,0.009,0.008,0.005,0.005,0.005,0.007,0.01,0.009,0.006,0.004,0.005,0.007,0.002,0.009,0.006,0.006,0.007,0.004,0.005,0.005,0.001,0.002,0.001,0.003,0,-0.001,0.003,0.005,0.008,0.011,0.009,0.005,0.005,0.009,0.01,0.005,0.003,0.003,0.004,0.011,0.009,0.007,0.008,0.007,0.009,0.006,0.007,0.005,0.001,0.005,0.002,0.006,0.009
rna,0.084,0.075,0.047,0.036,0.031,0.027,0.027,0.024,0.023,0.023,0.023,0.023,0.022,0.02,0.019,0.018,0.017,0.015,0.013,0.012,0.01,0.009,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.006,0.008,0.006,0.005,0.005,0.007,0.006,0.006,0.007,0.007,0.008,0.008,0.008,0.006,0.005,0.005,0.007,0.009,0.007,0.006,0.007,0.005,0.006,0.007,0.006,0.004,0.006,0.004,0.006,0.006,0.005,0.006,0.006,0.004,0.004,0.004,0.004,0.004,0.003,0.005,0.004,0.005,0.005,0.002,0.002,0.005,0.005,0.007,0.005,0.001,0.003,0.006,0.005,0.006,0.005,0.001,0.007,0.005,0.004,0.005,0.005,0.009,0.007,0.006,0.009,0.011,0.01,0.007,0.004,0.006,0.004,0.009,0.004,0.002,0.005,0.006,0.006,0.007,0.006,0.008,0.011,0.007,0.005,0.002,0.005,0.006,0.004,0.009,0.007,0.006,0.009,0.011,0.012,0.008,0.007,0.009,0.009,0.01,0.01,0.007,0.006,0.007,0.008,0.004,0.01,0.01,0.011,0.011,0.006,0.008,0.006,0.003,0.006,0.003,0.005,0.001,-0.002,0.004,0.008,0.012,0.012,0.011,0.007,0.006,0.01,0.011,0.007,0.007,0.006,0.007,0.016,0.012,0.008,0.01,0.011,0.013,0.01,0.009,0.006,0.007,0.01,0.006,0.008,0.013
